-nan inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 
84708.3 80693.5 83899.6 79714 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 1.53981e-310 
84254.5 83923.2 83946.8 80826.1 80869.9 82979.3 81352.6 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 1.57146e-310 
82350.4 81708.6 83071.6 82954.9 79798 78725.7 79724.7 80639.1 84672.3 79091.6 84433 1.63097e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64336e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64336e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.63097e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64336e-310 1.64296e-310 1.63097e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.63097e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64336e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.63097e-310 1.64296e-310 1.64296e-310 1.64336e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64336e-310 1.64296e-310 1.64296e-310 1.64336e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64336e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.64336e-310 1.64296e-310 1.64296e-310 1.64296e-310 1.63097e-310 1.64336e-310 1.64296e-310 1.63097e-310 
84648.3 80890.1 82293.7 80443.7 80238.5 82395.8 84361.5 79808.6 82464 81474.6 82101.5 80639.1 81786.9 81065.7 35.7173 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95183e-314 6.95014e-314 6.95183e-314 6.95014e-314 6.95183e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.96286e-314 6.95183e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.89941e-314 6.95014e-314 6.89941e-314 6.95014e-314 6.89941e-314 6.89941e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.89941e-314 6.95183e-314 6.95014e-314 6.89941e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95182e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95183e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95183e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.89941e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95183e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95183e-314 6.95014e-314 6.95014e-314 6.89941e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.95014e-314 6.89941e-314 6.95014e-314 6.89941e-314 6.95014e-314 6.95014e-314 6.89941e-314 
79438.5 83048.5 79449.1 83864.3 83641.3 84433 82191.8 79322.5 80443.7 83866 81910.2 80023.6 78954.5 82135.3 81032.7 78715.3 84088.5 82112.7 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.5982e-310 1.59781e-310 1.59781e-310 1.58615e-310 1.5982e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.5982e-310 1.59781e-310 1.5982e-310 1.59781e-310 1.5982e-310 1.5982e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.58615e-310 1.59781e-310 1.58615e-310 1.58615e-310 1.59781e-310 1.5982e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.5982e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.5982e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.5982e-310 1.5982e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.5982e-310 1.5982e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.5982e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 1.59781e-310 
82589.4 81910.2 80590.7 78875.5 81898.9 79206.9 81430.2 82612.2 84612.4 83353.1 81485.8 83349.6 82248.4 83187.2 81955.1 81898.9 82852.7 81043.7 80129.6 81175.8 84112.2 79831.2 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 1.54207e-310 
83326.4 84612.4 83935 81229.7 81010.8 79809.9 77589.3 79809.9 80726.2 83864.3 82045.1 81988.8 82067.7 82135.3 82692.2 82452.6 82600.8 80400.4 81519.1 80955.9 83997.5 81485.8 82715.1 81552.5 83407.8 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 1.61116e-310 
83106.2 84230.7 80563 78747.7 79480.8 81600.3 82956.2 82600.8 80497.9 83582.8 80999.8 81021.7 83117.8 83946.8 83384.5 83361.3 81297.3 81065.7 82864.2 83291.6 80967.2 84468.9 84445 80465.4 79491.4 80023.6 78212.1 81663.9 81763.2 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 1.57939e-310 
82692.2 81363.7 83314.8 82703.7 80780.8 79333.4 81120.7 80682.6 83384.5 84183.3 81721.8 80216.9 81585.9 80346.4 81010.8 84100.3 79970.1 84409.2 80034.3 81485.7 82316.3 83198.8 79354.1 80303.2 83073.3 81652.8 80879.2 82657.9 82045.1 84171.4 82101.5 83805.5 1.63075e-310 1.63075e-310 1.63115e-310 1.63075e-310 1.63075e-310 1.61885e-310 1.61885e-310 1.61885e-310 1.63115e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63115e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63373e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63115e-310 1.63075e-310 1.61885e-310 1.61885e-310 1.61885e-310 1.63075e-310 1.63115e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63114e-310 1.61885e-310 1.61885e-310 1.61885e-310 1.63115e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.61885e-310 1.61885e-310 1.63075e-310 1.63115e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 1.63075e-310 
